,Unnamed: 0,Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M,M_noise
14847,27460,149181,1594909968,55.9257,-2.05691,-49.0243,-26.8342,49.0674,-0.522748,-1.61273,-1,54.801,6.7605,42.1881,-34.3162,42.7264,-0.735136,1.4119,1,91.9357,88.94675803118014
14848,24767,149181,874743929,81.9356,20.7739,-2.5377,-79.2177,20.9283,-2.04125,-0.121556,-1,2.77774,0.376617,2.74726,-0.162969,2.77295,-0.0587371,1.43456,1,20.6801,20.07485890912627
14849,91918,146944,525564994,15.6914,4.61307,-12.8574,-7.72184,13.6599,-0.538836,-1.22632,-1,4.06538,1.39205,-2.03633,-3.23154,2.46667,-1.08458,-0.971158,1,3.53115,5.58903910887089
14850,21578,149181,1433220424,12.9254,3.14224,-2.63019,12.2587,4.09775,1.81577,-0.696922,1,78.2297,-22.1286,6.92059,74.715,23.1855,1.88655,2.83849,1,19.1302,12.196427787115372
14851,19272,149181,906689023,35.9128,8.65824,28.2257,-20.4469,29.5238,-0.646558,1.27316,1,71.6425,12.562,-13.4054,69.247,18.3714,2.03718,-0.817866,-1,92.2863,94.14614755177422
14852,38682,147114,223549901,9.67926,-5.55167,-1.05295,-7.85865,5.65064,-1.1326,-2.95416,-1,16.0164,-0.222832,-15.7855,-2.70022,15.7871,-0.170217,-1.58491,1,15.2281,27.630027964300687
14853,59954,148031,228302135,14.112,-2.72582,-1.18242,13.7956,2.97123,2.23992,-2.73231,-1,46.0872,-13.6075,-2.37401,43.9685,13.8131,1.87481,-2.96887,1,2.79605,7.953905729847545
14854,70943,147929,275685292,103.15,7.03121,18.8208,-101.174,20.0913,-2.31942,1.21326,1,22.6034,-3.68984,2.37532,22.1733,4.38829,2.32275,2.56963,1,95.4582,96.01723355812275
14855,33349,149181,150386221,2.05784,0.447703,0.968168,1.7598,1.06667,1.27509,1.13766,1,112.315,-24.7179,-18.5469,107.98,30.9024,1.96413,-2.49787,-1,11.8427,11.347482361135853
14856,57568,148031,639811043,35.5144,-28.3736,-5.60466,-20.6107,28.9218,-0.662987,-2.94657,1,9.46644,1.90772,2.48649,-8.9326,3.13401,-1.76998,0.916355,-1,20.9835,23.554982714754154
14857,16847,146644,1422860117,12.6763,6.66459,-10.1273,3.7025,12.1235,0.300841,-0.988761,1,28.3339,-7.87078,12.2249,24.319,14.5395,1.28685,2.14282,1,29.8459,24.11620368431914
14858,20268,149181,1221470033,13.5881,-0.797761,-4.59325,-12.7633,4.66201,-1.73207,-1.74276,-1,9.10928,0.897967,2.9913,-8.55715,3.12317,-1.73282,1.27916,1,7.61793,3.7139247862148776
14859,67993,147929,321467786,14.8959,-2.14378,3.31305,-14.3637,3.94615,-2.00347,2.14511,1,26.3717,-0.372294,-9.78881,-24.4849,9.79589,-1.64705,-1.60881,1,12.064,11.150168262207863
14860,69500,147929,21902129,70.3764,18.941,8.70781,67.2179,20.8468,1.88711,0.430919,-1,29.1093,-1.86198,-5.10601,-28.5974,5.43492,-2.36253,-1.92048,-1,90.0067,92.69689921498167
14861,7936,146644,838875585,7.9126,-0.1878,7.85266,-0.953843,7.8549,-0.121136,1.59471,1,18.7874,0.872827,-17.5549,-6.63535,17.5766,-0.369074,-1.52112,-1,23.6789,21.933519188191664
14862,82223,147926,579822220,21.6045,6.29687,2.09434,-20.56,6.63602,-1.84907,0.32109,-1,79.0312,-4.10283,-14.2784,77.6223,14.8562,2.35562,-1.8506,1,81.9644,86.01059079963257
14863,44566,149011,540669035,97.0175,-10.6367,-14.1944,-95.3822,17.7375,-2.38389,-2.21389,-1,11.9091,-2.01514,-2.53943,-11.4593,3.24184,-1.97524,-2.24159,-1,3.12746,1.9492217463955155
14864,89889,146944,180753630,10.0964,2.77588,-0.941044,9.66158,2.93105,1.90819,-0.326849,-1,279.261,57.2596,-3.64399,273.304,57.3755,2.26495,-0.063554,-1,5.76331,13.30146568700043
14865,47514,149011,339254072,4.86884,-4.69183,-0.252647,1.27613,4.69863,0.268363,-3.0878,-1,39.9483,15.0759,8.96857,35.8908,17.5419,1.46402,0.536656,-1,21.0571,21.788787069004204
14866,46467,149011,835714461,37.2604,-23.4456,-9.48839,27.3608,25.2928,0.938023,-2.75704,-1,134.434,21.5142,11.6634,132.188,24.4723,2.38829,0.496777,1,63.3621,68.82677660991808
14867,48640,149011,83564321,15.9193,1.6981,15.2352,4.2928,15.3296,0.276497,1.4598,1,371.395,11.1955,-72.786,364.021,73.642,2.30122,-1.41818,-1,104.303,98.37873737845604
14868,6841,146644,1282888612,27.3803,-14.0355,-0.871334,23.4931,14.0626,1.28582,-3.07959,1,108.988,29.0773,8.782,104.67,30.3745,1.95077,0.293312,-1,43.3791,43.5913759523916
14869,15487,146644,121918680,13.4639,7.57523,-10.6945,3.08531,13.1056,0.233297,-0.954502,1,4.08395,1.36369,1.71139,3.44822,2.18826,1.23608,0.89799,-1,10.2293,-1.698395295029215
14870,40027,147114,52136609,71.984,-10.5998,10.5194,-70.418,14.9336,-2.25504,2.36,-1,16.9757,4.48707,0.954135,16.3441,4.58739,1.98284,0.20952,1,69.4323,72.49171073208299
14871,27152,149181,1270656874,81.8137,-14.7754,-11.7191,79.6105,18.8587,2.14706,-2.47104,1,10.0719,2.57717,2.86093,-9.30684,3.85055,-1.61596,0.837532,-1,57.211,72.62646512740473
14872,1608,147115,550993707,63.9671,-0.591131,17.7028,61.4659,17.7127,1.95749,1.60418,1,10.7922,3.25527,-2.54936,-9.96878,4.13474,-1.61365,-0.664381,-1,51.9643,53.417472434802185
14873,41276,147114,668270602,21.0401,-14.0442,-6.6149,-14.2017,15.5241,-0.819839,-2.70141,-1,2.20112,1.99752,-0.924218,0.0260945,2.20097,0.0118557,-0.433351,1,11.7152,10.391008191364506
14874,50122,149011,893216592,92.5664,-30.8528,-27.5673,82.8051,41.3745,1.44424,-2.41237,1,81.7378,27.7261,2.80639,76.8404,27.8678,1.73878,0.100875,1,65.3634,56.623932575020305
14875,53310,148031,410386306,46.2146,12.8716,0.800843,-44.3787,12.8965,-1.94943,0.0621378,-1,15.4251,2.13039,-1.90979,15.1575,2.8611,2.36923,-0.730851,-1,52.1467,38.06705322192309
14876,58154,148031,389928388,3.46373,3.06484,-1.48735,0.626049,3.40668,0.182752,-0.451815,-1,13.1117,7.62163,-8.962,5.78869,11.7646,0.474082,-0.866048,1,3.19452,2.8524368764017156
14877,13158,146644,566492801,23.0991,18.3869,-9.18409,-10.5425,20.553,-0.492758,-0.463241,1,14.3449,-2.16567,1.57876,-14.0924,2.68004,-2.36187,2.51167,1,21.7764,18.117872452240945
14878,82542,147926,345028083,37.1518,10.7302,-0.705004,-35.5615,10.7533,-1.91131,-0.0656084,1,32.2158,-6.52735,-6.57281,-30.8553,9.26327,-1.91821,-2.35272,1,18.167,17.844101235408175
14879,81010,147926,213126636,2.83067,0.896484,2.50547,0.96522,2.66103,0.355208,1.22718,1,29.7978,6.91971,-13.646,-25.5698,15.3002,-1.28613,-1.1015,-1,16.5538,14.288294115364401
14880,59438,148031,647627125,34.5042,16.5589,0.294155,30.2697,16.5615,1.36382,0.0177623,-1,11.7397,-2.81824,-0.707062,11.3744,2.90559,2.07381,-2.89578,1,14.6726,15.108591633874692
14881,95151,149182,278832126,18.881,5.74487,1.55009,-17.9189,5.95032,-1.82205,0.263546,1,23.8982,-3.99048,-2.06009,23.4724,4.49087,2.35596,-2.66503,-1,42.3778,34.145431508289306
14882,86025,147926,156024540,3.08303,2.05822,0.362836,2.26653,2.08996,0.93987,0.174493,1,108.845,-23.653,10.0117,-105.771,25.6846,-2.12296,2.74118,1,35.2237,30.050755576067857
14883,48853,149011,25931508,70.533,-21.746,29.3655,-60.3298,36.5407,-1.27572,2.20821,1,12.0027,-0.662492,-5.33334,-10.7322,5.37433,-1.44227,-1.69438,-1,26.1274,20.246902277505313
14884,3250,147115,439326040,10.6879,-1.94074,4.77548,9.36267,5.15477,1.35834,1.95681,1,98.1393,17.2316,-3.2972,-96.5584,17.5442,-2.40673,-0.189061,-1,63.2793,62.4757942087258
14885,80572,148029,129919496,3.06135,-2.23062,1.45803,1.50677,2.66487,0.538948,2.56266,1,93.4016,-9.96662,-15.7617,91.521,18.6484,2.29418,-2.13465,-1,17.2501,22.932545919645683
14886,29090,149181,978617537,86.2679,14.7261,-12.7686,-84.0372,19.4909,-2.16764,-0.714323,1,17.8856,-6.75027,2.26599,-16.4071,7.12045,-1.57196,2.81772,1,24.186,25.81369977052314
14887,70976,147929,113212111,9.44994,0.891693,-2.04166,9.18357,2.22789,2.12391,-1.15902,-1,35.3481,21.6972,1.8448,-27.8445,21.7755,-1.0654,0.0848206,-1,33.8871,36.100012697759965
14888,1946,147115,569621814,19.0739,11.688,2.34521,14.8897,11.9209,1.04699,0.198022,1,178.757,-28.3122,5.4894,176.415,28.8394,2.51086,2.95008,1,46.9224,53.63576618284278
14889,9886,146644,925510147,20.7709,2.13035,7.04794,19.4221,7.36287,1.69724,1.27726,1,101.906,-5.3595,-24.0799,98.8755,24.6691,2.09667,-1.7898,1,27.4754,19.701877281823066
14890,55944,148031,92183861,27.6393,-6.14714,-22.1077,-15.4075,22.9464,-0.629127,-1.842,1,18.0196,-1.9821,7.83526,16.1055,8.08208,1.44039,1.81857,1,42.5965,31.898937230092262
14891,46566,149011,46299505,264.58,-15.2747,-58.6091,257.554,60.5668,2.15418,-1.82574,1,157.623,23.6067,30.9711,152.737,38.9421,2.07566,0.919522,-1,95.3062,90.7066722693673
14892,84947,147926,519527356,2.6058,-0.463242,1.40879,-2.14263,1.483,-1.16375,1.88848,1,18.1672,5.42606,11.7583,12.7416,12.9499,0.869956,1.13845,-1,11.0081,7.842212217314161
14893,32150,149181,461047538,77.8047,-15.4787,13.755,74.9985,20.7072,1.99867,2.41509,1,14.4364,9.90213,-5.16167,-9.14953,11.1667,-0.747714,-0.480517,1,63.776,61.14197474156637
14894,91438,146944,598925366,3.92601,-2.58901,-2.93166,-0.340536,3.91122,-0.0869568,-2.29421,-1,45.4544,4.77049,21.5978,39.71,22.1183,1.34818,1.35341,1,23.1364,20.156261933433555
14895,21043,149181,818625602,55.6373,6.7523,-16.9337,52.5658,18.2303,1.78093,-1.19137,-1,96.8026,2.42517,-22.7488,94.0604,22.8777,2.12139,-1.46459,1,8.93055,8.744540617467145
14896,84473,147926,456207729,21.7802,5.79848,19.6749,-7.3249,20.5115,-0.349926,1.2842,-1,26.3834,-4.78862,-4.23129,25.5978,6.3902,2.09612,-2.41791,1,41.7888,36.12929664058394
14897,77942,148029,260814056,27.3609,-13.8003,5.65736,22.9383,14.9149,1.21563,2.75254,-1,25.6165,-4.54778,12.3089,22.0002,13.1222,1.28888,1.92471,-1,11.2999,14.651758048421838
14898,4843,147115,540732299,15.9522,-4.60333,-14.2726,-5.43848,14.9965,-0.355137,-1.88279,1,13.404,2.36544,11.4756,-6.51026,11.7169,-0.530409,1.36752,-1,26.5742,22.855751326108898
14899,97420,146511,184225430,36.3428,10.1797,34.4278,-5.64786,35.9012,-0.156675,1.28331,1,99.0441,-11.7079,-35.3638,-91.7717,37.2515,-1.63362,-1.89051,-1,93.999,90.68541651309232
14900,69167,147929,265309059,6.32717,0.847473,3.23174,5.37315,3.34101,1.25334,1.31434,-1,79.274,16.9336,-9.1696,-76.8995,19.2569,-2.0931,-0.496296,-1,43.129,45.786467070888605
14901,87036,147926,241425100,69.9229,29.6548,-22.7363,-59.1005,37.3677,-1.23919,-0.654102,-1,11.7108,3.96159,4.39736,-10.1051,5.9187,-1.30452,0.837483,-1,20.2059,19.383910318682425
14902,33706,149181,80229260,53.2669,-17.0176,20.6464,46.0596,26.7558,1.31166,2.26014,1,2.30957,-1.10081,2.02275,0.175504,2.30289,0.0761366,2.06919,-1,10.435,12.687630889673263
14903,93702,146944,726460521,79.949,-4.23372,15.5071,78.3163,16.0746,2.28703,1.83732,-1,12.9278,2.08594,1.37176,-12.6844,2.49657,-2.32815,0.581717,1,63.4747,63.06608734924053
14904,92209,146944,572685735,2.06832,1.59248,-1.30936,0.165895,2.06166,0.0803801,-0.688142,1,79.9819,-14.002,12.6307,-77.7272,18.8571,-2.12386,2.40764,1,20.8403,22.64450381055334
14905,65017,147754,278404199,2.94605,0.772663,-1.69751,-2.28049,1.86509,-1.03044,-1.14365,-1,103.691,-15.2536,-6.21051,102.374,16.4695,2.52668,-2.75494,1,32.869,39.05295877212345
14906,65289,147754,265048687,27.0412,-16.0227,8.54249,20.0381,18.1576,0.952743,2.65178,1,11.1395,-0.908052,-4.12587,10.3073,4.22461,1.62465,-1.78743,-1,15.1909,20.26270029396334
14907,23474,149181,939640382,29.7612,-18.8417,3.9181,22.7017,19.2448,1.00287,2.93657,-1,14.9454,2.59385,-3.10903,-14.3865,4.04897,-1.98021,-0.875491,-1,40.8031,47.20212733923847
14908,86037,147926,156622225,26.0164,12.5339,2.39716,22.6718,12.7611,1.33904,0.188972,-1,22.697,-11.5734,-7.65477,-17.9615,13.8758,-1.07506,-2.55724,1,48.1897,49.21216515890167
14909,51824,149011,519806974,14.7211,3.91664,-0.263876,14.1881,3.92552,1.99666,-0.0672713,1,196.803,-30.985,3.27751,194.321,31.1578,2.52996,3.03621,-1,22.9059,24.894344212238174
14910,74291,148029,131634735,14.6515,-11.2293,-9.24891,-1.73989,14.5478,-0.119315,-2.4526,1,9.8827,-2.79311,-0.276237,-9.47576,2.80673,-1.93111,-3.04301,1,13.7397,15.547590536210844
14911,38537,147114,423674274,3.78742,1.18526,-3.45432,-1.00371,3.65201,-0.27149,-1.24026,1,135.433,6.03033,-24.0213,133.15,24.7667,2.38366,-1.32484,-1,33.3605,37.26469915595561
14912,11786,146644,1308346949,24.6713,-16.5746,17.5527,-5.08502,24.1416,-0.209106,2.32754,-1,2.87623,-1.49781,2.44224,0.25444,2.86495,0.088695,2.12094,1,3.02015,5.797036755681386
14913,69008,147929,71547759,2.28886,-2.19094,-0.658142,-0.0741256,2.28766,-0.0323967,-2.84978,1,41.6661,7.05619,-12.2884,39.1825,14.1702,1.74144,-1.04955,-1,14.5358,9.632514405025454
14914,87983,147926,388059165,15.1422,-9.99591,-10.8253,-3.48991,14.7345,-0.234692,-2.31638,1,20.8345,-19.9228,-6.08956,-0.275613,20.8327,-0.0132295,-2.84495,-1,9.94485,11.870484837471398
14915,68707,147929,333711513,4.79974,0.951259,-3.40866,-3.24247,3.53891,-0.820885,-1.29865,-1,133.199,-17.8812,13.9827,131.251,22.6992,2.45533,2.47794,1,47.5304,52.11218798690901
14916,38513,147114,371929979,146.794,2.10506,29.7451,-143.734,29.8195,-2.27654,1.50014,-1,15.0232,-7.42067,-1.63407,-12.96,7.59846,-1.30366,-2.92485,-1,28.5225,22.884970064811245
14917,20318,149181,1231060862,25.2712,-8.8187,21.9578,8.8725,23.6625,0.366688,1.9527,-1,7.45876,-0.528309,-4.77221,-5.70789,4.80136,-1.00879,-1.68105,1,26.0485,35.29849271046843
14918,65935,147754,408621835,22.6345,-14.3464,-11.4377,-13.2545,18.3477,-0.670928,-2.46853,-1,51.8752,-10.6037,7.01261,50.2934,12.7128,2.08401,2.55729,-1,59.4789,60.38608090852632
14919,84757,147926,326374541,4.38717,1.06216,-2.42677,3.49712,2.64904,1.09068,-1.15823,-1,154.809,2.17615,34.9059,150.807,34.9736,2.16773,1.50853,-1,21.6417,21.257630260277683
14920,88595,146944,578954761,21.1518,-1.46696,4.46911,20.6221,4.70372,2.18392,1.88796,-1,59.7376,7.46767,-12.6447,57.9045,14.6852,2.08081,-1.03733,1,16.5474,12.933732834805035
14921,90390,146944,615817389,32.3714,-5.11297,-6.26526,-31.3451,8.08678,-2.06421,-2.25527,-1,9.07572,-0.951426,2.21268,8.75028,2.40856,2.00163,1.97688,1,33.9727,33.14853325715677
14922,42641,147114,318740049,15.546,12.6454,-2.09662,8.79639,12.818,0.641366,-0.164306,1,24.6914,-5.31244,-0.0134507,24.1132,5.31246,2.21777,-3.13906,1,21.8584,12.167446135647317
14923,42521,147114,508450642,14.7831,3.2463,0.405621,-14.4165,3.27154,-2.18889,0.124305,-1,27.0764,11.0237,-9.04939,-23.0156,14.2623,-1.25624,-0.687357,1,8.52664,6.05727732134935
14924,86751,147926,482239516,21.878,5.63692,-12.045,17.3721,13.2988,1.08228,-1.13309,-1,30.7295,-5.34344,3.84539,30.016,6.58327,2.22216,2.5178,1,21.3212,21.614163609039345
14925,75835,148029,385159863,71.7747,-36.3675,-4.26975,61.7315,36.6173,1.29363,-3.02472,-1,9.83558,1.11117,-2.65213,9.40586,2.8755,1.90084,-1.17404,1,17.5724,20.58278654522847
14926,36121,149181,371199030,14.6553,0.425072,2.50757,-14.4329,2.54334,-2.43686,1.40288,1,30.9059,3.82199,13.2184,-27.6738,13.7598,-1.44863,1.28933,1,6.12377,4.1903763203907145
14927,7865,146644,465536608,13.1794,-1.1034,1.91971,-12.9921,2.21422,-2.46977,2.09246,1,58.6796,9.49485,-10.4175,-56.9616,14.0953,-2.10465,-0.831702,1,11.295,12.421604843557756
14928,22359,149181,768947167,7.11321,-1.99743,1.0569,-6.74471,2.25982,-1.81357,2.65491,-1,41.4939,2.47749,20.0792,36.2275,20.2314,1.34589,1.44803,-1,32.3489,29.462010938478958
14929,21068,149181,819106031,6.47654,-1.32068,1.87266,-6.0576,2.29151,-1.69924,2.18503,-1,93.4453,-29.7649,33.6573,-81.9345,44.9306,-1.36183,2.2949,-1,3.61587,12.242017173044456
14930,15955,146644,1290849903,6.91716,-4.79658,-4.84642,1.16279,6.81872,0.169714,-2.35103,1,30.1268,-11.3955,-14.8147,-23.6282,18.6905,-1.05642,-2.22647,1,14.7925,14.892343897998762
14931,3660,147115,455646624,2.08876,0.971169,1.19304,1.41295,1.53834,0.822546,0.887558,-1,22.7099,5.67818,-4.31019,21.562,7.12877,1.82621,-0.649287,-1,5.76147,9.836971232231681
14932,71194,147929,287207148,109.449,21.0065,20.0336,105.53,29.0279,2.00228,0.761695,1,24.6014,-17.2777,-14.881,9.23385,22.8027,0.394623,-2.43058,-1,68.9814,80.33553365647231
14933,28369,149181,1578131734,21.509,-5.7547,3.51773,20.4242,6.7447,1.82732,2.59292,1,99.8845,28.4468,-2.32139,95.7199,28.5413,1.92474,-0.0814243,1,27.0291,22.57065091929453
14934,83171,147926,28708645,12.9571,8.05158,3.188,-9.63815,8.65975,-0.959051,0.377007,1,27.7108,-17.9574,-8.91268,-19.1307,20.0476,-0.848663,-2.68089,1,26.3691,33.579202804251
14935,81953,147926,68815411,13.7605,-4.55229,-12.7235,-2.59627,13.5133,-0.190964,-1.91439,-1,6.44386,1.68343,0.560922,-6.19473,1.77442,-1.96328,0.321632,-1,13.2203,6.713045016058414
14936,71922,147929,456328372,107.3,18.1319,10.7375,-105.211,21.0728,-2.31101,0.534657,1,40.8999,-7.86928,-3.69943,-39.9649,8.69548,-2.22997,-2.70214,1,27.0647,31.863125369497613
14937,61517,147754,80398492,28.1584,11.2309,-22.0669,13.4095,24.7605,0.518079,-1.10002,-1,11.3636,1.57761,3.57733,-10.6698,3.90975,-1.72909,1.15545,1,32.3815,35.279756371146334
14938,64544,147754,581021628,10.6934,-4.88075,0.75133,9.4849,4.93824,1.4076,2.98885,1,26.4395,18.1714,0.122007,19.205,18.1718,0.921014,0.00671413,-1,19.4509,18.086891141915537
14939,41847,147114,668131311,73.4516,9.88629,7.87384,-72.356,12.6387,-2.44553,0.672567,-1,28.0288,-5.76919,-3.87233,27.1539,6.94828,2.07216,-2.55045,1,90.6756,96.85226976341788
14940,15157,146644,438134201,21.4191,-13.0929,-5.20615,-16.1322,14.09,-0.980245,-2.76313,1,22.4426,5.62423,1.51291,-21.6737,5.82417,-2.02481,0.262778,1,20.6188,22.043655257090492
14941,96943,149182,281527165,29.2304,0.097666,11.5445,-26.8539,11.5449,-1.58061,1.56234,1,31.284,-4.99648,-5.54462,30.3806,7.46375,2.11165,-2.30424,-1,59.9129,59.94077953708911
14942,53056,148031,387066660,6.0879,0.905625,-4.67256,-3.796,4.75951,-0.730762,-1.37935,1,20.1877,-5.37725,-15.4,-11.894,16.3118,-0.676397,-1.90673,-1,4.61808,2.6697333813978634
14943,89083,146944,335098804,9.84933,-3.48172,-3.56584,-8.4954,4.98374,-1.30316,-2.34426,1,57.3014,14.0206,3.81805,55.4282,14.5312,2.04869,0.26587,-1,46.855,38.89886063393121
14944,78757,148029,305516021,45.7532,-12.7148,-8.85059,-43.0507,15.4919,-1.74611,-2.5335,-1,3.11097,-0.68592,-1.8344,2.41714,1.95845,1.03769,-1.92862,1,21.0447,17.99040924749544
14945,85762,147926,100182703,144.674,-11.913,-27.2888,141.577,29.7758,2.26318,-1.98241,-1,21.9796,-1.06054,-5.55651,21.2391,5.65681,2.03341,-1.75939,1,4.15649,9.95755521320198
14946,88339,146944,479774676,100.863,-7.40644,-18.2859,98.9151,19.7289,2.31513,-1.95564,-1,10.6697,1.18463,1.74183,10.4597,2.10649,2.30564,0.973547,-1,12.8207,17.41800250960913
14947,45943,149011,242417831,12.8296,2.36904,0.373853,12.6035,2.39835,2.36127,0.156517,1,69.1019,13.5397,12.803,66.542,18.6344,1.98502,0.757442,-1,4.69689,4.558161737448689
14948,88752,146944,159205468,157.631,-30.584,-9.46105,154.345,32.0139,2.27676,-2.84158,1,11.241,3.51749,-7.07489,-7.99589,7.90106,-0.889835,-1.10941,-1,78.0603,72.54725887162725
14949,64277,147754,4003109,69.7636,-2.22733,13.5109,-68.4066,13.6933,-2.31158,1.73418,-1,11.8677,-1.35716,-2.70672,11.475,3.02791,2.04241,-2.03557,1,57.3837,59.14849207592288
14950,56165,148031,304065913,30.2801,-16.5022,-9.4456,-23.5657,19.0143,-1.04093,-2.62173,1,1.99845,1.91212,0.205254,-0.543583,1.9231,-0.279025,0.106934,1,12.7433,2.0482093062935345
14951,92878,146944,213421219,56.5638,-7.59625,-9.8283,-55.183,12.4217,-2.19679,-2.22879,1,17.3498,3.71505,2.56438,-16.7523,4.51416,-2.02214,0.604164,1,14.8563,4.999906214037123
14952,3970,147115,32516117,19.2815,1.23513,14.338,-12.8324,14.3911,-0.802675,1.48487,1,27.4886,5.45687,-0.667631,-26.9332,5.49756,-2.29246,-0.121742,1,19.3512,17.516125843424778
14953,82831,147926,281628380,79.3687,-5.61049,15.2614,77.6853,16.26,2.26788,1.92309,1,5.85252,1.9109,-4.30175,3.47784,4.70708,0.684206,-1.15276,-1,23.2681,24.964643761607654
14954,47491,149011,338105627,6.90925,5.18523,2.21318,3.99412,5.6378,0.659578,0.403415,-1,113.207,-40.4801,-19.1235,-103.979,44.77,-1.57922,-2.70025,1,53.8462,50.659748075539824
14955,12282,146644,112056098,3.44701,0.340662,0.819152,-3.33089,0.887165,-2.03339,1.17668,1,97.2457,-14.72,-8.55157,-95.744,17.0237,-2.42803,-2.6153,1,7.52509,2.818530977654726
14956,54490,148031,603085861,24.2266,-1.30748,-14.3646,19.4648,14.424,1.10826,-1.66157,1,2.65315,0.78635,-1.08144,-2.29158,1.33711,-1.30781,-0.942094,-1,13.7387,13.68216615176212
14957,90428,146944,233101980,51.4615,-11.2438,-7.16955,49.7037,13.3352,2.02635,-2.57395,-1,10.1176,1.05762,3.11925,-9.56645,3.29367,-1.7878,1.2439,1,45.3962,35.260255583160664
14958,90165,146944,703194012,109.438,30.0307,21.0665,103.107,36.683,1.75684,0.611731,1,23.4475,-4.41664,0.739188,23.0159,4.47807,2.33947,2.97577,-1,24.9002,26.012010384440526
14959,34384,149181,378354379,44.6166,-25.1234,30.7726,20.3101,39.7258,0.491258,2.25547,-1,11.2792,5.47142,-1.45301,9.75567,5.66107,1.31257,-0.259572,1,31.2178,26.99097099391377
14960,91141,146944,113070669,38.4244,-9.45619,13.9199,-34.5435,16.828,-1.46697,2.16751,1,23.3411,-3.39934,2.82765,-22.9184,4.42167,-2.34775,2.44775,1,8.20718,4.007218987068624
14961,87301,147926,45443603,3.30538,0.980444,3.08704,-0.659106,3.239,-0.202112,1.26327,1,13.7018,0.104174,13.7008,-0.131029,13.7012,-0.00956322,1.56319,-1,2.36907,6.196393955871314
14962,91708,146944,412720185,2.12206,-1.7917,0.191486,1.12085,1.8019,0.587629,3.03512,1,154.583,26.3709,-6.04826,152.197,27.0556,2.42824,-0.225454,-1,20.2904,25.595281315497417
14963,70061,147929,219868572,12.7779,2.65709,-1.24862,12.4361,2.93584,2.1504,-0.439297,-1,156.669,-12.9794,21.6154,-154.627,25.2129,-2.51339,2.11156,1,89.2896,87.5501914125382
14964,38770,147114,395956905,44.0913,-12.7198,-42.1405,-2.53533,44.0183,-0.0575652,-1.86394,1,47.0707,17.6062,43.51,-3.5426,46.9372,-0.0754039,1.18629,-1,90.8174,95.92243296508548
14965,43967,149011,699094107,38.1861,4.71974,-18.2857,-33.1894,18.885,-1.32959,-1.3182,-1,13.8903,-5.3257,-0.117108,12.8282,5.32698,1.61257,-3.11961,1,44.2532,43.21470194976113
14966,75899,148029,312941701,28.5793,-13.829,1.22817,24.9804,13.8835,1.3501,3.05301,1,16.3314,2.02409,-3.4651,15.8306,4.01296,2.08126,-1.04212,-1,14.3895,9.49818802399586
14967,15809,146644,390356093,96.1365,12.7388,18.3022,-93.5146,22.2991,-2.14064,0.962744,-1,34.275,6.3271,-0.689214,-33.6789,6.36453,-2.36809,-0.108503,-1,12.4598,20.135666869641376
14968,65166,147754,503297174,14.4629,12.9061,2.56321,-6.00322,13.1582,-0.441729,0.196053,-1,7.33457,-6.26903,-2.63555,-2.74757,6.8005,-0.39377,-2.74362,1,18.8281,16.613219291305658
14969,5477,147115,338341180,28.3612,7.70229,11.8189,-24.6038,14.1071,-1.32295,0.993231,1,4.14259,-2.42004,-1.68092,-2.91187,2.94654,-0.87303,-2.53451,-1,12.9886,15.161508830484994
14970,16628,146644,453990419,32.1579,5.57681,-0.106005,-31.6705,5.57782,-2.4374,-0.0190058,-1,42.5688,-0.471962,11.9013,-40.8686,11.9106,-1.94667,1.61043,-1,12.5292,7.653373440790816
14971,9107,146644,163208950,2.63713,-2.61701,-0.120194,0.302049,2.61977,0.115042,-3.0957,-1,46.0196,3.12792,-16.9873,42.655,17.2729,1.63584,-1.3887,1,15.1407,14.488798890970493
14972,89730,146944,245574905,5.6191,2.14295,-2.58687,-4.50446,3.35919,-1.10317,-0.878979,-1,32.8086,-19.1636,8.50406,25.2357,20.9658,1.01832,2.72394,-1,26.8735,19.40583361094143
14973,91337,146944,127885894,4.28938,-2.92621,0.267867,3.12479,2.93844,0.925512,3.05031,1,77.9308,13.7762,10.4781,-75.9844,17.3082,-2.18522,0.650243,-1,34.906,36.6586270637833
14974,2957,147115,606916029,96.6492,7.63432,14.0719,95.314,16.0094,2.48413,1.07371,-1,1.98865,-1.60567,-0.754256,-0.898708,1.774,-0.487108,-2.70244,-1,24.5248,26.343313053832873
14975,58646,148031,22640156,7.04901,3.67996,2.22528,5.58521,4.30047,1.07769,0.54387,-1,14.1384,-12.4402,-1.5831,-6.52909,12.5405,-0.499595,-3.01502,1,19.2577,13.107200916444402
14976,9405,146644,743408120,102.629,11.4532,-12.3051,101.243,16.8105,2.49549,-0.821237,1,3.28663,-2.37711,1.59645,-1.61328,2.86344,-0.537193,2.55019,-1,33.091,29.073515400389397
14977,98460,146511,399015349,94.6287,10.2817,-14.1656,92.9958,17.5036,2.37203,-0.942948,-1,25.9136,-3.19931,15.5829,20.4561,15.9079,1.06983,1.77329,1,40.0867,38.84449903483616
14978,60994,147754,110801112,6.00005,4.66123,2.08402,3.15126,5.1059,0.583501,0.420436,1,18.5194,-1.1595,-5.53915,17.6335,5.65921,1.85447,-1.77714,1,12.0414,8.278023747315022
